SLICES,eform,bandgap
K Cr S S 0 2 -oo 0 2 o-o 0 2 oo- 0 3 +oo 0 3 o+o 0 3 oo+ 1 2 -o- 1 2 o-- 1 2 --o 1 3 -oo 1 3 o-o 1 3 oo- ,-1.186772022312501,1.1851999999999996
Ta Ta As As O O O O O O O O 0 8 ooo 0 7 ooo 0 5 ooo 0 9 ooo 0 10 ooo 0 6 ooo 1 4 ooo 1 11 oo+ 1 9 oo+ 1 5 ooo 1 6 ooo 1 10 oo+ 2 11 -oo 2 8 o-o 2 10 ooo 3 7 +oo 3 4 o-o 3 6 ooo ,-2.568779418333333,2.8095000000000003
Na Y Pd Pd Pd Pd Pd Pd O O O O O O O O 0 11 ooo 0 14 ooo 0 12 ooo 0 15 ooo 0 9 ooo 0 13 ooo 0 10 ooo 0 8 ooo 1 9 --- 1 13 o-o 1 10 --o 1 12 oo- 1 14 o-- 1 11 -o- 1 15 -oo 1 8 ooo 2 13 o-o 2 8 ooo 2 12 ooo 2 14 o-o 3 15 ooo 3 9 o-o 3 10 o-o 3 11 ooo 4 15 ooo 4 11 oo- 4 8 ooo 4 12 oo- 5 14 oo- 5 13 ooo 5 9 oo- 5 10 ooo 6 15 -oo 6 10 -oo 6 13 ooo 6 8 ooo 7 11 -oo 7 12 ooo 7 14 ooo 7 9 -oo ,-1.436276228951149,0.0605000000000002
Ba Ba Bi Bi N N O O O O O O O O O O 0 7 +oo 0 9 +o+ 0 8 ooo 0 14 o-+ 0 6 oo+ 0 12 oo+ 0 15 +o+ 0 10 o-o 1 8 o+o 1 6 o++ 1 7 ooo 1 13 -o+ 1 9 oo+ 1 11 oo+ 1 15 o++ 1 10 -oo 2 9 +oo 2 6 ooo 2 7 +oo 2 8 ooo 3 6 o+o 3 9 ooo 3 8 o+o 3 7 ooo 4 11 +oo 4 12 o+o 4 10 ooo 5 14 ooo 5 13 ooo 5 15 ooo ,-1.81356547375,2.2456
Na Na Na Cu Cu Sb O O O O O O 0 10 ooo 0 9 ooo 0 11 +oo 0 6 o-o 0 8 +oo 0 7 o-o 1 11 ooo 1 6 ooo 1 10 o+o 1 9 -oo 1 8 o+o 1 7 -oo 2 11 ooo 2 10 ooo 2 9 ooo 2 6 ooo 2 7 ooo 2 8 ooo 3 7 oo- 3 8 ooo 3 10 o+- 3 9 -oo 4 7 oo- 4 8 ooo 4 11 +o- 4 6 o-o 5 6 --o 5 10 oo- 5 9 --o 5 11 oo- 5 8 ooo 5 7 --- ,-1.5952553391379307,0.0135999999999993
Zn Zn Ga Ga Ga Ga O O O O O O O O 0 7 ooo 0 12 ooo 0 9 ooo 0 8 ooo 1 13 ooo 1 11 ooo 1 6 ooo 1 10 ooo 2 10 --o 2 8 ooo 2 9 -oo 2 12 o-o 2 11 o-o 2 6 -oo 3 10 -o- 3 8 ooo 3 13 -oo 3 11 oo- 3 7 oo- 3 9 -oo 4 10 o-- 4 8 ooo 4 6 oo- 4 12 o-o 4 13 o-o 4 7 oo- 5 6 -o- 5 11 o-- 5 13 --o 5 7 oo- 5 9 -oo 5 12 o-o ,-2.176957137857143,2.3302
Eu Mg Mg H H H H H H 0 5 -oo 0 5 ooo 0 3 oo- 0 3 -o- 0 4 oo- 0 4 o-- 0 6 ooo 0 6 o-o 0 7 ooo 0 7 --o 0 7 -oo 0 7 o-o 1 8 ooo 1 3 o+o 1 3 ooo 1 4 ooo 1 4 +oo 1 7 oo+ 2 8 ooo 2 5 o+o 2 5 ooo 2 6 ooo 2 6 +oo 2 7 ooo ,-0.4429020138888894,0.1513
Ca Ca La La La La Te Te Te Te Te Te Te Te 0 13 +oo 0 7 ooo 0 9 o-o 0 8 ooo 0 11 +oo 0 10 o-o 0 6 ooo 0 12 ooo 1 12 -oo 1 11 o-- 1 10 --- 1 6 ooo 1 7 ooo 1 9 --o 1 8 --- 1 13 oo- 2 6 o+o 2 13 oo- 2 12 -oo 2 9 ooo 2 11 oo- 2 8 -o- 2 7 ooo 2 10 ooo 3 8 ooo 3 12 -oo 3 13 ooo 3 10 ooo 3 7 ooo 3 6 ooo 3 11 ooo 3 9 oo+ 4 7 oo+ 4 10 o-o 4 8 ooo 4 11 o-o 4 9 o-+ 4 12 oo+ 4 6 ooo 4 13 ooo 5 11 +oo 5 9 ooo 5 6 ++o 5 7 ooo 5 10 ooo 5 13 ++o 5 8 oo- 5 12 ooo ,-1.8449660250000004,1.2594000000000003
B B B B B B B B B B B B C C C 0 12 +oo 0 2 ooo 0 4 ooo 1 12 ooo 1 2 o-o 1 6 ooo 1 7 ooo 1 10 ooo 1 3 ooo 2 5 ooo 2 9 ooo 2 8 ooo 2 4 ooo 3 12 ooo 3 4 oo- 3 6 ooo 3 9 ooo 3 8 ooo 4 5 ooo 4 7 ooo 4 10 ooo 5 13 -oo 5 12 ooo 6 14 +oo 7 13 o-o 8 14 o+o 8 12 ooo 9 13 oo- 10 14 oo+ 10 12 ooo 11 13 o-- 11 14 +oo ,-0.1007218479999996,3.0415
Sc Sc Tl Tl Tl Tl Tl Tl F F F F F F F F F F F F 0 17 oo- 0 16 ooo 0 10 -oo 0 12 o-o 0 9 --o 0 8 ooo 1 18 ooo 1 19 ooo 1 14 ooo 1 15 ooo 1 11 ooo 1 13 ooo 6 17 ooo 6 16 ooo 6 14 --o 6 15 ooo 6 13 -oo 6 11 o-o 7 19 oo- 7 18 ooo 7 9 ooo 7 12 ooo 7 10 ooo 7 8 ooo ,-2.9288678845,3.6697
Ba Ba Li Re O O O O O O 0 4 o-o 0 4 -oo 0 9 -oo 0 9 ooo 0 8 o-o 0 8 oo- 0 5 oo- 0 5 -oo 0 7 ooo 0 7 o-o 0 6 ooo 0 6 oo- 1 7 +oo 1 7 oo+ 1 4 ooo 1 4 oo+ 1 9 o+o 1 9 oo+ 1 6 +oo 1 6 o+o 1 8 +oo 1 8 ooo 1 5 o+o 1 5 ooo 2 9 -oo 2 5 -o- 2 7 o-o 2 8 o-- 2 6 oo- 2 4 --o 3 9 ooo 3 7 ooo 3 8 ooo 3 5 ooo 3 6 ooo 3 4 ooo ,-2.741980539833333,1.8665
K K K K Ni Ni As As As As 0 6 ooo 0 9 ooo 0 5 o+o 0 4 o++ 0 7 o+o 0 7 o++ 0 8 -o+ 0 8 -oo 1 7 ooo 1 8 ooo 1 5 +oo 1 4 +oo 1 6 o-o 1 6 o-- 1 9 +o- 1 9 +oo 2 6 ooo 2 9 ooo 2 7 oo+ 2 7 ooo 2 8 ooo 2 8 oo+ 3 7 ooo 3 8 ooo 3 9 ooo 3 9 oo- 3 6 oo- 3 6 ooo 4 7 ooo 4 6 --- 4 8 --o 4 9 oo- 5 9 ooo 5 8 --o 5 6 --o 5 7 ooo 6 9 ++o 7 8 --o ,-0.4197084251999996,0.0899999999999998
Sr Sr Sr Fe Fe O O O O O 0 5 ooo 0 6 --o 0 6 o-o 0 6 -oo 0 6 ooo 0 8 ooo 0 8 -oo 1 6 ooo 1 5 ++o 1 5 o+o 1 5 +oo 1 5 ooo 1 7 ooo 1 7 +oo 2 9 oo- 2 9 o-- 2 9 +o- 2 9 +-- 2 8 -o- 2 8 oo- 2 7 +oo 2 7 ooo 3 7 ooo 3 7 o-o 3 5 ooo 3 9 o-- 4 8 ooo 4 8 o+o 4 6 ooo 4 9 +oo ,-2.4411847295,0.6448999999999998
Cs Cs Cs C C C C C C N N N N N N N N N 0 14 ooo 0 14 -oo 0 14 --o 0 16 --o 0 16 ooo 0 16 o-o 1 17 ooo 1 17 o-o 1 17 --o 1 12 --o 1 12 ooo 1 12 -oo 2 13 o+- 2 13 oo- 2 13 ++- 2 15 +oo 2 15 ooo 2 15 ++o 3 12 ooo 3 9 +oo 4 13 ooo 4 10 ooo 5 14 ooo 5 11 ooo 6 15 ooo 6 9 ooo 7 16 ooo 7 10 o+o 8 17 ooo 8 11 ooo ,-0.2707353815996167,4.0731
Cs Cs Al In Cl Cl Cl Cl Cl Cl 0 5 o+o 0 5 +oo 0 9 ooo 0 9 oo+ 0 7 +oo 0 7 oo+ 0 4 o+o 0 4 oo+ 0 6 ooo 0 6 +oo 0 8 ooo 0 8 o+o 1 8 oo- 1 8 -oo 1 6 oo- 1 6 o-o 1 9 o-o 1 9 -oo 1 5 oo- 1 5 ooo 1 4 -oo 1 4 ooo 1 7 o-o 1 7 ooo 2 9 --o 2 7 o-o 2 6 o-- 2 8 -o- 2 5 oo- 2 4 -oo 3 4 ooo 3 9 ooo 3 7 ooo 3 5 ooo 3 8 ooo 3 6 ooo ,-1.9632090665862063,3.1453
Sm Sm Te O O 0 4 oo- 0 4 +oo 0 3 oo- 0 3 o+o 0 2 o+o 0 2 +oo 0 2 +++ 0 2 oo- 1 3 ooo 1 3 -o- 1 4 ooo 1 4 o-- 1 2 o+o 1 2 +oo 1 2 oo- 1 2 +++ ,-3.277732456,1.4499000000000004
Ag Ag Ag Ag Mo Mo O O O O O O O O 0 13 oo- 0 10 oo- 0 9 -oo 0 12 -oo 0 6 ooo 0 11 -o- 1 7 -oo 1 8 o-o 1 12 -oo 1 10 o-o 1 6 ooo 1 11 --o 2 7 oo- 2 8 o-o 2 9 o-o 2 13 oo- 2 6 ooo 2 11 o-- 3 10 o-- 3 9 --o 3 8 o-o 3 13 oo- 3 12 -oo 3 7 -o- 4 11 ooo 4 7 ooo 4 10 ooo 4 9 ooo 5 6 ooo 5 13 ooo 5 8 ooo 5 12 ooo ,-1.25401989404762,1.9673
Ga Ga Ga Ga O O O O O O 0 7 o+o 0 9 oo+ 0 8 +oo 0 5 +oo 0 6 o+o 0 4 oo+ 1 8 ooo 1 9 ooo 1 7 ooo 1 5 +oo 1 4 oo+ 1 6 o+o 2 4 o-o 2 5 oo- 2 6 -oo 2 9 -oo 2 8 o-o 2 7 oo- 3 6 ooo 3 5 ooo 3 4 ooo 3 9 -oo 3 7 oo- 3 8 o-o ,-2.2392031090000004,2.654
Cs Rb Rb Co F F F F F F 0 7 ooo 0 8 ooo 0 5 ooo 0 9 ooo 0 6 ooo 0 4 ooo 1 6 oo- 1 6 -oo 1 5 o-o 1 5 -oo 1 9 ooo 1 9 oo- 1 7 ooo 1 7 -oo 1 8 o-o 1 8 oo- 1 4 ooo 1 4 o-o 2 4 oo+ 2 4 +oo 2 9 o+o 2 9 +oo 2 5 ooo 2 5 oo+ 2 8 ooo 2 8 +oo 2 7 o+o 2 7 oo+ 2 6 ooo 2 6 o+o 3 8 o-- 3 7 -oo 3 5 --o 3 9 oo- 3 6 -o- 3 4 o-o ,-2.656473879293104,3.2035
Ba Ba Ba Ba B B B B O O O O O O O O O O 0 17 -oo 0 17 ooo 0 16 -oo 0 16 ooo 0 10 ooo 0 12 o+o 0 8 ooo 1 9 ooo 1 11 ooo 1 15 ooo 1 15 -oo 1 14 oo- 1 14 -o- 2 16 ooo 2 14 ooo 2 10 ooo 2 10 +oo 2 11 oo+ 2 11 +o+ 3 8 +oo 3 8 ooo 3 9 +oo 3 9 ooo 3 15 ooo 3 13 o-o 3 17 ooo 4 8 ooo 4 10 ooo 4 12 ooo 5 11 ooo 5 13 ooo 5 9 o+o 6 14 ooo 6 12 ooo 6 16 o-o 7 17 ooo 7 15 ooo 7 13 ooo ,-3.13607001925926,4.0678
Mg V V V V O O O O O O O O O O 0 11 ++o 0 13 ++o 0 6 +oo 0 6 ooo 0 9 ooo 0 8 ooo 1 11 ooo 1 9 -oo 1 9 ooo 1 6 ooo 1 10 ooo 2 12 ooo 2 5 ooo 2 10 ooo 2 10 +oo 2 9 ooo 3 14 ooo 3 5 ooo 3 7 ooo 3 7 +oo 3 8 oo- 4 13 ooo 4 8 -oo 4 8 ooo 4 6 ooo 4 7 oo+ ,-2.462564812666668,1.0894
Sr Sr Bi Au 0 3 oo- 0 3 o-o 0 3 -oo 0 3 ooo 0 2 oo+ 0 2 o+o 0 2 +oo 0 2 ooo 1 3 ooo 1 3 +oo 1 3 oo+ 1 3 o+o 1 2 ++o 1 2 o++ 1 2 +o+ 1 2 +++ ,-0.8510882083333331,0.4476
In In In In O O O O O O 0 5 -oo 0 8 o-o 0 6 oo- 0 7 o-o 0 9 oo- 0 4 -oo 1 8 ooo 1 5 ooo 1 6 ooo 1 7 o-o 1 4 -oo 1 9 oo- 2 4 ooo 2 9 ooo 2 7 ooo 2 6 o+o 2 8 +oo 2 5 oo+ 3 9 +oo 3 4 o+o 3 7 oo+ 3 6 o+o 3 5 oo+ 3 8 +oo ,-1.967660303,0.9589
Zn Zn Zn Zn Si Si H H H H O O O O O O O O O O 0 10 oo- 0 11 ooo 0 14 ooo 0 17 -o- 1 11 +o+ 1 10 ooo 1 18 oo+ 1 15 ooo 2 12 +-o 2 13 ooo 2 15 ooo 2 17 o-o 3 13 o+o 3 12 ooo 3 18 -+o 3 14 ooo 4 16 ooo 4 10 ooo 4 12 ooo 4 17 ooo 5 16 o-- 5 11 ooo 5 13 ooo 5 18 ooo 6 19 ooo 7 19 ooo 8 14 ooo 9 15 ooo ,-2.078723506,3.1515
Be Be Be Be Be Be Cl Cl Cl Cl Cl Cl Cl Cl Cl Cl Cl Cl 0 15 ooo 0 12 oo+ 0 11 ooo 0 8 ooo 1 15 ooo 1 6 oo+ 1 10 ooo 1 13 ooo 2 17 ooo 2 11 o+o 2 7 ooo 2 13 ooo 3 16 ooo 3 7 +oo 3 12 ooo 3 9 ooo 4 16 ooo 4 10 +oo 4 14 ooo 4 8 ooo 5 17 ooo 5 14 o+o 5 6 ooo 5 9 ooo ,-1.810958326111111,6.5805
Sr Sr Sr Sr In In Os Os O O O O O O O O O O O O 0 11 --o 0 17 o-o 0 14 o-o 0 8 ooo 0 13 ooo 0 18 ooo 0 19 oo+ 0 12 -oo 1 10 -oo 1 16 ooo 1 15 ooo 1 9 ooo 1 12 ooo 1 19 ooo 1 18 ooo 1 13 -o- 2 9 ++o 2 19 o+o 2 12 o+o 2 10 ooo 2 15 ooo 2 16 ooo 2 17 oo- 2 14 +oo 3 8 +oo 3 18 ooo 3 13 ooo 3 11 ooo 3 14 ooo 3 17 ooo 3 16 ooo 3 15 +o+ 4 8 ooo 4 10 -oo 4 12 -oo 4 14 ooo 4 16 -oo 4 18 ooo 5 11 --- 5 9 ooo 5 13 -o- 5 15 o-o 5 19 ooo 5 17 --- 6 9 ooo 6 11 o-o 6 12 ooo 6 14 o-o 6 16 o-o 6 18 ooo 7 10 ooo 7 8 oo- 7 13 oo- 7 15 ooo 7 17 oo- 7 19 ooo ,-2.362832324833333,0.4721999999999999
Hf Hf Tl Tl Cu Cu Se Se Se Se Se Se 0 9 --o 0 9 ooo 0 8 --o 0 8 ooo 0 11 o-o 0 10 -oo 1 7 oo- 1 7 --- 1 6 --o 1 6 ooo 1 11 o-o 1 10 -o- 2 11 +oo 2 11 o-o 2 6 +oo 2 6 o-o 2 9 +oo 2 9 o-o 3 10 o+o 3 10 -oo 3 7 -oo 3 7 o+o 3 8 -oo 3 8 o+o 4 7 ooo 4 8 ooo 4 10 -oo 4 10 o+o 5 6 ooo 5 9 ooo 5 11 +oo 5 11 o-o ,-1.0826634308940974,0.4547000000000007
Cs Cs Cu Cu Cu Cu I I I I I I 0 11 oo+ 0 11 ooo 0 8 ooo 0 8 oo+ 0 9 +oo 0 10 o-o 0 7 ooo 0 7 oo+ 1 9 ooo 1 9 oo- 1 10 ooo 1 10 oo- 1 11 o+o 1 8 -oo 1 6 ooo 1 6 oo- 2 9 oo- 2 11 ooo 2 7 -oo 2 6 o-- 3 10 ooo 3 8 ooo 3 7 o+o 3 6 +oo 4 8 ooo 4 10 oo- 4 6 +o- 4 7 o+o 5 9 ooo 5 11 ooo 5 6 o-o 5 7 -oo ,-0.8103225363218396,1.8996000000000004
Sr Te 0 1 -o- 0 1 oo- 0 1 o-- 0 1 o-o 0 1 --o 0 1 -oo ,-1.954095768333333,2.0435000000000003
Sm Sm Sm Sm Co Co Ni Ni O O O O O O O O O O O O 0 9 o+o 0 19 ooo 0 13 ooo 0 8 ooo 0 18 ooo 0 12 ooo 0 15 oo+ 0 17 o+o 1 8 --o 1 18 -oo 1 12 -oo 1 9 ooo 1 19 ooo 1 13 ooo 1 14 ooo 1 16 o-+ 2 11 o-o 2 15 ooo 2 17 ooo 2 10 ooo 2 14 ooo 2 16 ooo 2 19 oo- 2 13 o-o 3 10 ++o 3 14 +oo 3 16 +oo 3 11 ooo 3 15 ooo 3 17 ooo 3 18 ooo 3 12 o+- 4 13 ooo 4 17 ooo 4 11 ooo 4 9 ooo 4 14 ooo 4 18 ooo 5 12 -o- 5 16 ooo 5 8 -o- 5 10 ooo 5 19 oo- 5 15 -oo 6 9 oo- 6 11 o-o 6 15 o-o 6 19 oo- 6 12 oo- 6 16 o-o 7 8 --o 7 10 ooo 7 14 ooo 7 18 --o 7 17 -oo 7 13 o-o ,-2.5453753434999995,0.512
Sr Sr Sr Sr Bi Bi Bi Bi O O O O O O O O O O O O 0 16 o-o 0 9 ooo 0 12 ooo 0 17 ooo 0 8 ooo 0 13 ooo 0 14 o-+ 0 11 ooo 1 17 -+o 1 8 -oo 1 13 -oo 1 16 ooo 1 9 ooo 1 12 ooo 1 15 o+o 1 10 oo+ 2 18 o+o 2 11 ooo 2 14 ooo 2 19 ooo 2 10 ooo 2 15 ooo 2 12 o+- 2 9 ooo 3 19 +-o 3 10 +oo 3 15 +oo 3 18 ooo 3 11 ooo 3 14 ooo 3 13 o-o 3 8 oo- 4 14 --o 4 12 oo- 4 10 o-o 4 8 -o- 4 17 -o- 4 19 o-o 5 13 o-o 5 15 ooo 5 9 o-o 5 11 ooo 5 18 ooo 5 16 o-o 6 13 -oo 6 15 ooo 6 17 -oo 6 19 ooo 6 9 ooo 6 11 -oo 7 12 oo- 7 14 ooo 7 18 ooo 7 16 oo- 7 8 oo- 7 10 ooo ,-2.261205562333333,0.3106
Ba Ba Fe Fe F F F F F F F F 0 11 o+- 0 11 -o- 0 8 oo- 0 9 -oo 0 9 o+o 0 4 ooo 0 6 -oo 0 6 o+o 0 10 ooo 1 10 +oo 1 10 o-o 1 9 ooo 1 8 o-o 1 8 +oo 1 5 ooo 1 7 +oo 1 7 o-o 1 11 ooo 2 7 ooo 2 11 ooo 2 9 ooo 2 4 o-o 2 4 +oo 2 6 ooo 3 6 oo+ 3 10 oo+ 3 8 ooo 3 5 o+o 3 5 -oo 3 7 ooo ,-3.3734170633333336,3.5335
Ca Ca Ca Ca H H H H H H H H O O O O O O O O 0 18 oo+ 0 17 ooo 0 12 ooo 0 15 ooo 0 19 ooo 0 13 o+o 0 8 ooo 0 16 ooo 0 11 ooo 1 19 ooo 1 16 ooo 1 13 ooo 1 14 oo+ 1 18 -o+ 1 12 --o 1 9 -oo 1 17 -oo 1 10 -o+ 2 16 oo- 2 19 ooo 2 14 ooo 2 13 ooo 2 17 ooo 2 15 o-o 2 10 ooo 2 18 ooo 2 9 ooo 3 17 ooo 3 18 ooo 3 15 ooo 3 12 oo- 3 16 +o- 3 14 ++o 3 11 +oo 3 19 +oo 3 8 +o- 4 12 ooo 5 13 ooo 6 14 ooo 7 15 ooo 8 16 ooo 9 17 ooo 10 18 ooo 11 19 ooo ,-2.1302974555,4.2958
K K Fe Fe F F F F F F F F 0 4 -oo 0 4 o+o 0 7 -oo 0 7 o+o 0 6 oo+ 0 5 ooo 0 10 ooo 1 5 o-o 1 5 +oo 1 6 +oo 1 6 o-o 1 4 ooo 1 7 oo- 1 11 ooo 2 6 o-o 2 7 -o- 2 8 ooo 2 8 --o 2 11 -oo 2 10 o-- 3 4 -oo 3 5 o-o 3 9 --o 3 9 ooo 3 10 o-o 3 11 -oo ,-2.8423555230000006,2.2201
Sr Sr Sr Sr Ta Ta Ta Ta N N N N O O O O O O O O 0 17 ooo 0 17 oo+ 0 13 -++ 0 14 o++ 0 11 ooo 0 11 o+o 0 18 ooo 0 19 -oo 0 15 oo+ 0 16 -o+ 0 9 o+o 0 10 -+o 1 15 ooo 1 16 -oo 1 11 ooo 1 11 oo- 1 17 ooo 1 17 o-o 1 14 ooo 1 13 -oo 1 10 -oo 1 9 ooo 1 18 ooo 1 19 -oo 2 12 ooo 2 12 oo+ 2 9 ooo 2 10 ooo 2 16 ooo 2 15 ooo 2 8 o+o 2 8 ooo 2 18 ooo 2 19 ooo 2 13 ooo 2 14 ooo 3 19 o-o 3 18 o-o 3 8 oo+ 3 8 ooo 3 12 oo+ 3 12 o-+ 3 13 oo+ 3 14 oo+ 3 9 ooo 3 10 ooo 3 16 o-+ 3 15 o-+ 4 18 ooo 4 9 ooo 4 11 ooo 4 14 oo+ 4 12 oo+ 4 15 oo+ 5 19 ooo 5 10 ooo 5 11 +oo 5 13 oo+ 5 12 oo+ 5 16 oo+ 6 14 ooo 6 8 ooo 6 18 o-o 6 9 ooo 6 15 o-o 6 17 o-o 7 13 ooo 7 8 ooo 7 19 o-o 7 10 ooo 7 16 o-o 7 17 +-o ,-2.7470701183333333,0.9819999999999998
Li Li Li Li Li Fe F F F F F F F F 0 6 oo+ 0 13 o-+ 0 9 o-o 0 8 ooo 0 7 ooo 0 12 o-o 1 13 o-o 1 6 ooo 1 10 ooo 1 11 o-o 1 12 o-o 1 7 ooo 2 13 ooo 2 6 ooo 2 11 ooo 2 8 oo- 2 9 oo- 2 10 ooo 3 13 oo+ 3 6 -o+ 3 8 ooo 3 9 -oo 3 12 ooo 3 7 -oo 4 13 ooo 4 6 -oo 4 11 -oo 4 10 ooo 4 7 -oo 4 12 ooo 5 8 ooo 5 11 ooo 5 9 ooo 5 10 ooo 5 12 ooo 5 7 ooo ,-2.994126459761905,3.8561
Ba Ba Nb In O O O O O O 0 6 ooo 0 6 oo+ 0 5 +oo 0 5 o+o 0 9 ooo 0 9 +oo 0 7 o+o 0 7 oo+ 0 4 o+o 0 4 ooo 0 8 +oo 0 8 oo+ 1 4 -oo 1 4 oo- 1 5 ooo 1 5 oo- 1 9 o-o 1 9 oo- 1 7 ooo 1 7 -oo 1 8 o-o 1 8 ooo 1 6 o-o 1 6 -oo 2 7 -oo 2 8 o-o 2 9 o-- 2 4 -o- 2 6 --o 2 5 oo- 3 9 ooo 3 4 ooo 3 5 ooo 3 7 ooo 3 8 ooo 3 6 ooo ,-2.960320063,3.3585
Ga Ga Ga Ga Pb Pb Se Se Se Se Se Se Se Se 0 6 ooo 0 7 o-o 0 11 +oo 0 13 +oo 1 7 ooo 1 6 o+o 1 11 ooo 1 13 ooo 2 8 ooo 2 9 +oo 2 12 ooo 2 10 oo- 3 9 ooo 3 8 -oo 3 10 o+- 3 12 o+o 4 7 ooo 4 6 ooo 4 8 oo+ 4 9 oo+ 4 11 +oo 4 11 ooo 4 10 ooo 4 10 o+o 5 6 ooo 5 9 ooo 5 8 ooo 5 7 ooo 5 13 +oo 5 13 ooo 5 12 ooo 5 12 o+o ,-0.8551041584821429,1.7614999999999998
Tl Tl Bi Bi F F F F F F F F 0 11 ++o 0 11 o+o 0 6 ooo 0 5 oo+ 1 5 --o 1 5 o-o 1 10 ooo 1 11 oo- 2 5 ooo 2 8 ooo 2 8 +oo 2 7 ooo 2 6 ooo 2 9 ooo 2 9 +oo 2 10 o+o 2 10 ++o 3 11 ooo 3 4 -oo 3 4 ooo 3 9 ooo 3 10 ooo 3 7 -oo 3 7 ooo 3 6 --o 3 6 o-o ,-2.526836715555556,3.8236
Cs Rb Rb Rh F F F F F F 0 6 ooo 0 7 ooo 0 5 ooo 0 4 ooo 0 9 ooo 0 8 ooo 1 5 oo- 1 5 o-o 1 6 -oo 1 6 o-o 1 7 ooo 1 7 o-o 1 8 -oo 1 8 oo- 1 4 ooo 1 4 oo- 1 9 ooo 1 9 -oo 2 7 +oo 2 7 oo+ 2 4 +oo 2 4 o+o 2 5 +oo 2 5 ooo 2 6 oo+ 2 6 ooo 2 9 oo+ 2 9 o+o 2 8 ooo 2 8 o+o 3 6 --o 3 7 o-o 3 5 o-- 3 4 oo- 3 9 -oo 3 8 -o- ,-2.559769671793103,2.26
Sr Sr Li Li Pr Pr Te Te O O O O O O O O O O O O 0 19 +-o 0 13 +oo 0 10 +oo 0 16 o-o 0 9 ooo 0 15 o-+ 0 8 o-o 0 14 ooo 1 18 ooo 1 12 ooo 1 11 ooo 1 17 ooo 1 8 ooo 1 14 ooo 1 9 oo- 1 15 ooo 2 18 o+o 2 16 ooo 2 8 ooo 2 14 o+o 2 12 ooo 2 10 o+o 3 19 +o- 3 17 ooo 3 9 oo- 3 15 ooo 3 13 +o- 3 11 +oo 4 17 -+o 4 8 -oo 4 15 -oo 4 18 o+o 4 12 ooo 4 11 ooo 4 10 o+o 4 13 o+- 5 16 ooo 5 9 ooo 5 14 ooo 5 19 ooo 5 13 ooo 5 10 ooo 5 11 oo+ 5 12 ooo 6 14 ooo 6 8 ooo 6 19 +oo 6 17 ooo 6 10 +oo 6 12 +oo 7 15 o-+ 7 9 ooo 7 18 oo+ 7 16 o-o 7 11 o-+ 7 13 ooo ,-2.716405294,3.2928
Cs Cs Cs Sb I I I I I I 2 8 ooo 2 6 ooo 2 7 ooo 2 9 ooo 2 5 ooo 2 4 ooo 3 9 --o 3 4 -oo 3 6 o-- 3 5 oo- 3 8 -o- 3 7 o-o ,-1.2579300933793105,2.6652
Sr Sr C N N Cl Cl 0 3 -oo 0 3 o-o 0 4 ooo 0 6 oo- 0 5 o-o 0 5 -oo 0 5 ooo 1 4 +oo 1 4 o+o 1 3 ooo 1 5 oo+ 1 6 o+o 1 6 +oo 1 6 ooo 2 4 ooo 2 3 --o ,-1.8597153490476188,4.3559
Na Na Na Na Na Na V V O O O O O O 0 12 ooo 0 10 ooo 0 11 -oo 0 8 o+o 0 13 -+o 1 13 ooo 1 11 ooo 1 10 +oo 1 9 o-o 1 12 +-o 2 12 ooo 2 9 -oo 2 10 oo+ 2 8 o++ 3 13 ooo 3 8 +oo 3 11 oo- 3 9 o-- 4 8 oo+ 4 11 ooo 4 10 ooo 4 12 o-o 4 9 o-o 5 9 oo- 5 10 ooo 5 11 ooo 5 13 o+o 5 8 o+o 6 9 ooo 6 11 ooo 6 12 ooo 6 13 o+o 7 8 ooo 7 10 ooo 7 13 ooo 7 12 o-o ,-1.9299286228078825,0.3652999999999999
Sb Sb Sb Sb H H H H O O O O O O O O O O O O 0 15 ooo 0 9 +o+ 0 17 ooo 0 11 ooo 0 12 oo+ 0 18 ooo 1 9 o-o 1 15 ooo 1 10 ooo 1 16 ooo 1 13 ooo 1 19 ooo 2 11 o-o 2 17 ooo 2 8 oo+ 2 14 ooo 2 19 ooo 2 13 +o+ 3 10 +oo 3 16 ooo 3 8 ooo 3 14 ooo 3 18 ooo 3 12 o-o 4 12 ooo 5 13 ooo 6 18 -oo 7 19 o+o ,-1.5801590449999998,1.0708000000000002
K K Na Tb Cl Cl Cl Cl Cl Cl 0 7 oo+ 0 7 +oo 0 8 o+o 0 8 ooo 0 5 o+o 0 5 +oo 0 4 oo+ 0 4 o+o 0 6 +oo 0 6 ooo 0 9 oo+ 0 9 ooo 1 8 oo- 1 8 -oo 1 4 ooo 1 4 -oo 1 9 o-o 1 9 -oo 1 6 o-o 1 6 oo- 1 7 ooo 1 7 o-o 1 5 oo- 1 5 ooo 2 8 ooo 2 4 ooo 2 6 ooo 2 9 ooo 2 5 ooo 2 7 ooo 3 9 --o 3 8 -o- 3 4 -oo 3 7 o-o 3 6 o-- 3 5 oo- ,-2.424474866255172,4.9487000000000005
